Min X value: -32,3437
Min Y value: -1,386957
Min Z value: -14,14214
Max X value: 33,24452
Max Y value: 12,13564
Max Z value: 22,71121
Key: charpos in X , Y , Z , Time since start capture
0 , 0 , 0 , 0,02000427
-0,002280317 , 0,1580483 , -0,05596185 , 0,04000854
0,007401273 , 0,2056831 , -0,076276 , 0,05999756
0,01524504 , 0,2227226 , -0,08616716 , 0,08000183
0,02223599 , 0,2284937 , -0,09325707 , 0,1000061
0,02845915 , 0,2307384 , -0,09908622 , 0,1199951
0,03412879 , 0,2315335 , -0,1038576 , 0,1399994
0,03944187 , 0,2316918 , -0,107715 , 0,1600037
0,04447813 , 0,2318646 , -0,1110946 , 0,1800079
0,04910891 , 0,2320696 , -0,1140767 , 0,1999969
0,0534026 , 0,2321984 , -0,1167988 , 0,2200012
0,05739135 , 0,2322505 , -0,1193459 , 0,2400055
0,06109922 , 0,232253 , -0,1217694 , 0,2600098
0,06454536 , 0,2322196 , -0,1241055 , 0,2799988
0,06774485 , 0,2321688 , -0,1263709 , 0,3000031
0,06812164 , 0,2317719 , -0,1269471 , 0,3200073
0,07094869 , 0,2318597 , -0,1292928 , 0,3399963
0,07134339 , 0,2315866 , -0,1297846 , 0,3600006
0,06825966 , 0,2326192 , -0,1329188 , 0,3800049
0,06453113 , 0,2322804 , -0,1356888 , 0,4000092
0,05618978 , 0,2406749 , -0,1430917 , 0,4199982
0,04899691 , 0,2440709 , -0,1486189 , 0,4400024
0,04201914 , 0,2447271 , -0,153479 , 0,4600067
0,03323972 , 0,2517738 , -0,1625212 , 0,4799957
0,02517721 , 0,2547976 , -0,1700605 , 0,5
0,01751152 , 0,2558512 , -0,17697 , 0,5200043
0,010138 , 0,2574525 , -0,1850415 , 0,5400085
0,003262639 , 0,2579012 , -0,1927833 , 0,5599976
-0,003289342 , 0,2578963 , -0,2003499 , 0,5800018
-0,009683251 , 0,2584567 , -0,2087836 , 0,6000061
-0,01558268 , 0,258231 , -0,2169322 , 0,6199951
-0,02117527 , 0,2577209 , -0,2249171 , 0,6399994
-0,02658361 , 0,2631936 , -0,2376339 , 0,6600037
-0,03168297 , 0,2647872 , -0,2485757 , 0,6800079
-0,03653157 , 0,2647735 , -0,258707 , 0,6999969
-0,04091591 , 0,2569941 , -0,2669476 , 0,7200012
-0,04457247 , 0,250267 , -0,2734146 , 0,7400055
-0,04786909 , 0,2472123 , -0,2810639 , 0,7600098
-0,05041069 , 0,2441163 , -0,2886597 , 0,7799988
-0,05258262 , 0,2422959 , -0,2968038 , 0,8000031
-0,05460048 , 0,2409724 , -0,3051996 , 0,8200073
-0,05658942 , 0,2365303 , -0,3114264 , 0,8399963
-0,05823958 , 0,2341628 , -0,318528 , 0,8600006
-0,05976546 , 0,2327516 , -0,3261224 , 0,8800049
-0,06113786 , 0,2288612 , -0,332329 , 0,9000092
-0,06219411 , 0,2266989 , -0,3393238 , 0,9199982
-0,06313723 , 0,225333 , -0,346805 , 0,9400024
-0,06405413 , 0,2215955 , -0,3530163 , 0,9600067
-0,06465703 , 0,2194929 , -0,3599812 , 0,9799957
-0,06514454 , 0,2181398 , -0,3674299 , 1
-0,06568921 , 0,2145717 , -0,3737294 , 1,020004
-0,06591952 , 0,2125485 , -0,3807354 , 1,040009
-0,06602967 , 0,2112283 , -0,3882068 , 1,059998
-0,06625563 , 0,207806 , -0,3946131 , 1,080002
-0,06616241 , 0,2058556 , -0,4016801 , 1,100006
-0,06594211 , 0,2045698 , -0,4091893 , 1,119995
-0,06606317 , 0,1999596 , -0,4150127 , 1,139999
-0,06573951 , 0,1972289 , -0,4217972 , 1,160004
-0,06519794 , 0,195394 , -0,4291212 , 1,180008
-0,06507105 , 0,1899055 , -0,4345022 , 1,199997
-0,06450325 , 0,1866767 , -0,4407477 , 1,220001
-0,06347388 , 0,1846434 , -0,4475418 , 1,240005
-0,06295723 , 0,1794202 , -0,4525295 , 1,26001
-0,06153518 , 0,1765603 , -0,4582775 , 1,279999
-0,05955309 , 0,1746908 , -0,464454 , 1,300003
-0,05864066 , 0,1703058 , -0,4694566 , 1,320007
-0,05802399 , 0,1680868 , -0,4754973 , 1,339996
-0,05760068 , 0,1668336 , -0,4819372 , 1,360001
-0,05723894 , 0,1646838 , -0,4879414 , 1,380005
-0,05701637 , 0,1635321 , -0,4944237 , 1,400009
-0,05688667 , 0,16282 , -0,5011413 , 1,419998
-0,05720878 , 0,1613297 , -0,5075864 , 1,440002
-0,05760205 , 0,1605172 , -0,5142461 , 1,460007
-0,05799186 , 0,1599687 , -0,5209714 , 1,479996
-0,05934519 , 0,1589441 , -0,5275288 , 1,5
-0,06078035 , 0,1584126 , -0,5341057 , 1,520004
-0,0622142 , 0,1580491 , -0,5406248 , 1,540009
-0,0645113 , 0,1572129 , -0,5469292 , 1,559998
-0,06688821 , 0,1567899 , -0,5531936 , 1,580002
-0,06926668 , 0,1564996 , -0,5593646 , 1,600006
-0,07227188 , 0,1557621 , -0,5652792 , 1,619995
-0,07538432 , 0,1553388 , -0,5711687 , 1,639999
-0,07850844 , 0,1550432 , -0,5769691 , 1,660004
-0,08226919 , 0,1542978 , -0,5824463 , 1,680008
-0,0861448 , 0,1537433 , -0,5879901 , 1,699997
-0,09005296 , 0,1532857 , -0,5936007 , 1,720001
-0,09469116 , 0,1527293 , -0,5992633 , 1,740005
-0,0994693 , 0,152076 , -0,6049531 , 1,76001
-0,1044534 , 0,1513302 , -0,6105431 , 1,779999
-0,1252499 , 0,1496865 , -0,6165 , 1,800003
-0,1558385 , 0,1481715 , -0,6221199 , 1,820007
-0,1959244 , 0,1470004 , -0,6281145 , 1,839996
-0,2459966 , 0,145628 , -0,6328241 , 1,860001
-0,3054285 , 0,1446428 , -0,638832 , 1,880005
-0,374369 , 0,143809 , -0,6460487 , 1,900009
-0,4531636 , 0,1425989 , -0,6541297 , 1,919998
-0,5412912 , 0,1417001 , -0,6642196 , 1,940002
-0,6390229 , 0,1407437 , -0,6757951 , 1,960007
-0,7462089 , 0,139933 , -0,6891104 , 1,979996
-0,8631389 , 0,1388104 , -0,7040045 , 2
-0,9895188 , 0,1378623 , -0,7202853 , 2,020004
-1,125399 , 0,1369722 , -0,738338 , 2,040009
-1,271391 , 0,1350985 , -0,7582021 , 2,059998
-1,429252 , 0,1300319 , -0,7794924 , 2,080002
-1,590185 , 0,1283351 , -0,8035449 , 2,100006
-1,757266 , 0,1311167 , -0,8301358 , 2,119995
-1,932086 , 0,1364393 , -0,859474 , 2,139999
-2,113078 , 0,1424081 , -0,8915635 , 2,160004
-2,307157 , 0,1431445 , -0,9257966 , 2,180008
-2,509696 , 0,140293 , -0,9620873 , 2,199997
-2,722263 , 0,1353236 , -1,00429 , 2,220001
-2,94525 , 0,128579 , -1,049161 , 2,240005
-3,178193 , 0,1208483 , -1,096661 , 2,26001
-3,414625 , 0,119664 , -1,149978 , 2,279999
-3,66538 , 0,1125239 , -1,206259 , 2,300003
-3,920194 , 0,1067146 , -1,264624 , 2,320007
-4,182937 , 0,1019232 , -1,328948 , 2,339996
-4,455151 , 0,09674633 , -1,396382 , 2,360001
-4,736589 , 0,09161425 , -1,46688 , 2,380005
-5,025907 , 0,0866282 , -1,545269 , 2,400009
-5,323675 , 0,08279586 , -1,626787 , 2,419998
-5,632201 , 0,0762217 , -1,711841 , 2,440002
-5,94427 , 0,07351696 , -1,807848 , 2,460007
-6,265921 , 0,07166851 , -1,906607 , 2,479996
-6,596622 , 0,0697664 , -2,008836 , 2,5
-6,933666 , 0,06836116 , -2,121945 , 2,520004
-7,271955 , 0,06759357 , -2,236846 , 2,540009
-7,612661 , 0,06691146 , -2,353765 , 2,559998
-7,956727 , 0,06158483 , -2,480356 , 2,580002
-8,309871 , 0,05572093 , -2,6111 , 2,600006
-8,674569 , 0,04537725 , -2,747017 , 2,619995
-9,032914 , 0,04930329 , -2,894343 , 2,639999
-9,400217 , 0,05214512 , -3,046552 , 2,660004
-9,776159 , 0,04823864 , -3,203517 , 2,680008
-10,13555 , 0,0422368 , -3,370028 , 2,699997
-10,49739 , 0,04201829 , -3,538016 , 2,720001
-10,84914 , 0,04320586 , -3,701178 , 2,740005
-11,20964 , 0,043751 , -3,869278 , 2,76001
-11,555 , 0,04065645 , -4,049878 , 2,779999
-11,90664 , 0,03693116 , -4,234358 , 2,800003
-12,26456 , 0,03590441 , -4,423008 , 2,820007
-12,60298 , 0,03611445 , -4,62338 , 2,839996
-12,94915 , 0,03629696 , -4,829334 , 2,860001
-13,28651 , 0,03633392 , -5,029758 , 2,880005
-13,62319 , 0,03126693 , -5,255057 , 2,900009
-13,9492 , 0,03025246 , -5,473463 , 2,919998
-14,28225 , 0,03004992 , -5,697867 , 2,940002
-14,60661 , 0,03000939 , -5,916544 , 2,960007
-14,92864 , 0,03000176 , -6,155252 , 2,979996
-15,24233 , 0,03000021 , -6,387898 , 3
-15,56322 , 0,02999985 , -6,62707 , 3,020004
-15,86614 , 0,02999938 , -6,872577 , 3,040009
-16,17604 , 0,02999926 , -7,124828 , 3,059998
-16,49296 , 0,02999926 , -7,383809 , 3,080002
-16,79332 , 0,02999961 , -7,646419 , 3,100006
-17,10047 , 0,02999973 , -7,915967 , 3,119995
-17,39982 , 0,02999961 , -8,178789 , 3,139999
-17,70599 , 0,02999973 , -8,448533 , 3,160004
-17,99662 , 0,02999985 , -8,720063 , 3,180008
-18,29387 , 0,02999973 , -8,998702 , 3,199997
-18,58354 , 0,02999985 , -9,270361 , 3,220001
-18,87243 , 0,02999938 , -9,556792 , 3,240005
-19,15395 , 0,02999926 , -9,836032 , 3,26001
-19,44193 , 0,02999926 , -10,12251 , 3,279999
-19,72255 , 0,02999926 , -10,40179 , 3,300003
-20,00316 , 0,02999926 , -10,69466 , 3,320007
-20,27658 , 0,02999926 , -10,98014 , 3,339996
-20,55633 , 0,02999926 , -11,27299 , 3,360001
-20,82274 , 0,02999961 , -11,5642 , 3,380005
-21,08213 , 0,02999949 , -11,84786 , 3,400009
-21,33452 , 0,02999961 , -12,12397 , 3,419998
-21,57989 , 0,02999949 , -12,39253 , 3,440002
-21,81322 , 0,02999961 , -12,65804 , 3,460007
-22,03969 , 0,02999961 , -12,91587 , 3,479996
-22,2593 , 0,02999961 , -13,166 , 3,5
-22,48373 , 0,02999973 , -13,4248 , 3,520004
-22,71539 , 0,02999961 , -13,69011 , 3,540009
-22,95424 , 0,02999973 , -13,96197 , 3,559998
-23,20027 , 0,02999961 , -14,24038 , 3,580002
-23,46833 , 0,02999973 , -14,51147 , 3,600006
-23,74421 , 0,02999973 , -14,78838 , 3,619995
-24,02788 , 0,02999973 , -15,07113 , 3,639999
-24,30416 , 0,02999973 , -15,34671 , 3,660004
-24,60736 , 0,02999997 , -15,60749 , 3,680008
-24,91871 , 0,02999997 , -15,87358 , 3,699997
-25,22214 , 0,02999997 , -16,13308 , 3,720001
-25,5337 , 0,02999997 , -16,39791 , 3,740005
-25,85378 , 0,03000009 , -16,63545 , 3,76001
-26,18228 , 0,03000009 , -16,87785 , 3,779999
-26,5024 , 0,03000009 , -17,11423 , 3,800003
-26,83092 , 0,03000009 , -17,35548 , 3,820007
-27,1643 , 0,02999973 , -17,57153 , 3,839996
-27,50632 , 0,02999973 , -17,79201 , 3,860001
-27,83957 , 0,02999973 , -18,00702 , 3,880005
-28,18145 , 0,02999973 , -18,22649 , 3,900009
-28,52517 , 0,02999938 , -18,42298 , 3,919998
-28,85987 , 0,02999938 , -18,61447 , 3,940002
-29,18552 , 0,02999938 , -18,80095 , 3,960007
-29,50215 , 0,02999938 , -18,98243 , 3,979996
-29,80975 , 0,02999938 , -19,1589 , 4
-30,10831 , 0,02999938 , -19,33035 , 4,020004
-30,39786 , 0,02999938 , -19,49678 , 4,040009
-30,67838 , 0,02999938 , -19,6582 , 4,059998
-30,94987 , 0,02999938 , -19,81458 , 4,080002
-31,21235 , 0,02999938 , -19,96594 , 4,100006
-31,46581 , 0,02999938 , -20,11226 , 4,119995
-31,71026 , 0,02999938 , -20,25354 , 4,139999
-31,94569 , 0,02999938 , -20,38978 , 4,160004
-32,17212 , 0,02999938 , -20,52098 , 4,180008
-32,38954 , 0,02999938 , -20,64712 , 4,199997
-32,59795 , 0,02999938 , -20,7682 , 4,220001
-32,80356 , 0,02999938 , -20,87284 , 4,240005
-32,99988 , 0,02999938 , -20,97293 , 4,26001
-33,18693 , 0,02999938 , -21,06847 , 4,279999
-33,3647 , 0,02999938 , -21,15944 , 4,300003
-33,56052 , 0,02999961 , -21,2335 , 4,320007
-33,76577 , 0,02999961 , -21,30978 , 4,339996
-33,98043 , 0,02999961 , -21,38834 , 4,360001
-34,20448 , 0,02999961 , -21,46922 , 4,380005
-34,43792 , 0,02999961 , -21,55247 , 4,400009
-34,68448 , 0,02999949 , -21,62666 , 4,419998
-34,94058 , 0,02999938 , -21,70254 , 4,440002
-35,2062 , 0,02999938 , -21,78014 , 4,460007
-35,48132 , 0,02999938 , -21,8595 , 4,479996
-35,76951 , 0,02999997 , -21,92701 , 4,5
-36,0673 , 0,02999997 , -21,99574 , 4,520004
-36,37467 , 0,02999997 , -22,06572 , 4,540009
-36,69162 , 0,02999997 , -22,13699 , 4,559998
-37,0013 , 0,02999997 , -22,19192 , 4,580002
-37,30077 , 0,02999997 , -22,24511 , 4,600006
-37,59003 , 0,02999997 , -22,29656 , 4,619995
-37,86909 , 0,02999997 , -22,34627 , 4,639999
-38,14028 , 0,02999997 , -22,37852 , 4,660004
