Min X value: -35,92655
Min Y value: -36,21146
Min Z value: -1,907642
Max X value: 9,073447
Max Y value: -21,21146
Max Z value: 23,09236
Key: charpos in X , Y , Z , Time since start capture
-31,65864 , -29,66039 , 4,274608 , 19,52
-31,65616 , -29,67439 , 4,273309 , 19,54
-31,65125 , -29,70239 , 4,270739 , 19,56
-31,64395 , -29,74439 , 4,266922 , 19,58
-31,63432 , -29,80039 , 4,261882 , 19,6
-31,6224 , -29,87039 , 4,255646 , 19,62
-31,60824 , -29,95439 , 4,248236 , 19,64
-31,59188 , -30,05239 , 4,239676 , 19,66
-31,57337 , -30,16439 , 4,229989 , 19,68
-31,55275 , -30,29039 , 4,219198 , 19,7
-31,53006 , -30,43039 , 4,207324 , 19,72
-31,50534 , -30,58439 , 4,19439 , 19,74
-31,47864 , -30,75239 , 4,180416 , 19,76
-31,44999 , -30,93439 , 4,165423 , 19,78
-31,41943 , -31,13039 , 4,149432 , 19,8
-31,387 , -31,34039 , 4,132463 , 19,82
-31,35274 , -31,56438 , 4,114535 , 19,84
-31,31668 , -31,80239 , 4,095667 , 19,86
-31,27886 , -32,05439 , 4,075878 , 19,88
-31,23932 , -32,32038 , 4,055187 , 19,9
-31,19809 , -32,60038 , 4,033612 , 19,92
-31,1552 , -32,89438 , 4,011169 , 19,94
-31,11069 , -33,20238 , 3,987878 , 19,96
-31,06459 , -33,52438 , 3,963754 , 19,98
-31,01693 , -33,86038 , 3,938815 , 20
-30,96774 , -34,21038 , 3,913076 , 20,02
-30,91706 , -34,57438 , 3,886553 , 20,04
-30,86491 , -34,40416 , 3,859263 , 20,06
-30,81132 , -34,37012 , 3,831221 , 20,08
-30,80778 , -34,36331 , 3,829366 , 20,1
-30,80069 , -34,36195 , 3,825657 , 20,12
-30,79006 , -34,36168 , 3,820093 , 20,14
-30,77588 , -34,36162 , 3,812675 , 20,16
-30,75816 , -34,36161 , 3,803402 , 20,18
-30,73689 , -34,36161 , 3,792275 , 20,2
-30,71208 , -34,36161 , 3,779293 , 20,22
-30,68373 , -34,36161 , 3,764456 , 20,24
-30,65183 , -34,36161 , 3,747765 , 20,26
-30,61639 , -34,36161 , 3,72922 , 20,28
-30,57741 , -34,36161 , 3,70882 , 20,3
-30,53488 , -34,36161 , 3,686565 , 20,32
-30,48866 , -34,36161 , 3,66273 , 20,34
-30,43809 , -34,36161 , 3,638686 , 20,36
-30,38299 , -34,36161 , 3,614937 , 20,38
-30,32221 , -34,36161 , 3,594898 , 20,4
-30,25613 , -34,36161 , 3,578842 , 20,42
-30,18492 , -34,36161 , 3,568196 , 20,44
-30,10935 , -34,36161 , 3,560191 , 20,46
-30,02968 , -34,36161 , 3,552847 , 20,48
-29,94997 , -34,36161 , 3,546136 , 20,5
-29,87022 , -34,36161 , 3,539818 , 20,52
-29,79047 , -34,36161 , 3,533499 , 20,54
-29,71072 , -34,36161 , 3,52718 , 20,56
-29,63097 , -34,36161 , 3,520861 , 20,58
-29,55123 , -34,36161 , 3,514377 , 20,6
-29,47149 , -34,36161 , 3,507893 , 20,62
-29,39176 , -34,36161 , 3,501409 , 20,64
-29,31202 , -34,36161 , 3,494925 , 20,66
-29,23228 , -34,36161 , 3,488441 , 20,68
-29,15255 , -34,36161 , 3,481957 , 20,7
-29,07281 , -34,36161 , 3,475473 , 20,72
-28,99307 , -34,36161 , 3,468989 , 20,74
-28,91335 , -34,36161 , 3,462325 , 20,76
-28,83365 , -34,36161 , 3,455416 , 20,78
-28,75399 , -34,36161 , 3,448071 , 20,8
-28,67435 , -34,36161 , 3,440469 , 20,82
-28,59478 , -34,36161 , 3,432177 , 20,84
-28,51525 , -34,36161 , 3,423586 , 20,86
-28,43576 , -34,36161 , 3,414485 , 20,88
-28,35632 , -34,36161 , 3,405089 , 20,9
-28,27693 , -34,36161 , 3,39523 , 20,92
-28,19758 , -34,36161 , 3,38506 , 20,94
-28,11824 , -34,36161 , 3,37481 , 20,96
-28,03896 , -34,36161 , 3,364104 , 20,98
-27,95972 , -34,36161 , 3,353067 , 21
-27,88052 , -34,36161 , 3,34178 , 21,02
-27,80132 , -34,36161 , 3,330464 , 21,04
-27,72213 , -34,36161 , 3,319147 , 21,06
-27,64293 , -34,36161 , 3,307831 , 21,08
-27,56374 , -34,36161 , 3,296514 , 21,1
-27,48454 , -34,36161 , 3,285198 , 21,12
-27,40535 , -34,36161 , 3,273881 , 21,14
-27,32615 , -34,36161 , 3,262565 , 21,16
-27,24696 , -34,36161 , 3,251248 , 21,18
-27,16776 , -34,36161 , 3,239932 , 21,2
-27,08857 , -34,36161 , 3,228615 , 21,22
-27,00937 , -34,36161 , 3,217299 , 21,24
-26,93018 , -34,36161 , 3,205982 , 21,26
-26,85098 , -34,36161 , 3,194665 , 21,28
-26,77179 , -34,36161 , 3,183349 , 21,3
-26,69259 , -34,36161 , 3,172032 , 21,32
-26,6134 , -34,36161 , 3,160716 , 21,34
-26,5342 , -34,36161 , 3,149399 , 21,36
-26,45501 , -34,36161 , 3,138083 , 21,38
-26,37581 , -34,36161 , 3,126766 , 21,4
-26,29662 , -34,36161 , 3,11545 , 21,42
-26,21742 , -34,36161 , 3,104133 , 21,44
-26,13823 , -34,36161 , 3,092817 , 21,46
-26,05903 , -34,36161 , 3,0815 , 21,48
-25,97984 , -34,36161 , 3,070184 , 21,5
-25,90064 , -34,36161 , 3,058867 , 21,52
-25,82145 , -34,36161 , 3,04755 , 21,54
-25,74225 , -34,20828 , 3,036234 , 21,56
-25,66306 , -34,06895 , 3,024917 , 21,58
-25,58268 , -33,92867 , 3,013431 , 21,6
-25,50113 , -33,78765 , 3,001779 , 21,62
-25,41844 , -33,64552 , 2,989975 , 21,64
-25,33463 , -33,50395 , 2,978042 , 21,66
-25,24971 , -33,35752 , 2,966033 , 21,68
