Min X value: -35,92655
Min Y value: -36,21146
Min Z value: -1,907642
Max X value: 9,073447
Max Y value: -21,21146
Max Z value: 23,09236
Key: charpos in X , Y , Z , Time since start capture
-31,65864 , -29,66039 , 4,274608 , 19,6
-31,65859 , -29,67439 , 4,274274 , 19,62
-31,65849 , -29,70239 , 4,273613 , 19,64
-31,65835 , -29,74439 , 4,272632 , 19,66
-31,65816 , -29,80039 , 4,271337 , 19,68
-31,65792 , -29,87039 , 4,269733 , 19,7
-31,65764 , -29,95439 , 4,267829 , 19,72
-31,65731 , -30,05239 , 4,265629 , 19,74
-31,65695 , -30,16439 , 4,263139 , 19,76
-31,65654 , -30,29039 , 4,260365 , 19,78
-31,65609 , -30,43039 , 4,257313 , 19,8
-31,6556 , -30,58439 , 4,253989 , 19,82
-31,65507 , -30,75239 , 4,250397 , 19,84
-31,6545 , -30,93439 , 4,246543 , 19,86
-31,65389 , -31,13039 , 4,242433 , 19,88
-31,65325 , -31,34039 , 4,238071 , 19,9
-31,65257 , -31,56438 , 4,233463 , 19,92
-31,65185 , -31,80239 , 4,228613 , 19,94
-31,651 , -32,05439 , 4,223404 , 19,96
-31,65002 , -32,32038 , 4,217844 , 19,98
-31,64891 , -32,60038 , 4,211939 , 20
-31,64768 , -32,89438 , 4,205696 , 20,02
-31,64632 , -33,20238 , 4,199122 , 20,04
-31,64485 , -33,52438 , 4,192265 , 20,06
-31,64327 , -33,86038 , 4,185158 , 20,08
-31,64162 , -34,21038 , 4,177867 , 20,1
-31,63994 , -34,57438 , 4,170478 , 20,12
-31,63828 , -34,40416 , 4,163069 , 20,14
-31,63667 , -34,37012 , 4,155743 , 20,16
-31,63673 , -34,36331 , 4,155643 , 20,18
-31,63717 , -34,36195 , 4,155264 , 20,2
-31,63865 , -34,36168 , 4,154446 , 20,22
-31,64138 , -34,36162 , 4,15319 , 20,24
-31,64618 , -34,36161 , 4,151246 , 20,26
-31,65303 , -34,36161 , 4,148503 , 20,28
-31,66232 , -34,36161 , 4,144829 , 20,3
-31,67428 , -34,36161 , 4,139914 , 20,32
-31,68799 , -34,36161 , 4,134113 , 20,34
-31,70328 , -34,36161 , 4,127399 , 20,36
-31,71756 , -34,36161 , 4,119662 , 20,38
-31,72978 , -34,36161 , 4,111297 , 20,4
-31,73748 , -34,36161 , 4,102718 , 20,42
-31,74268 , -34,36161 , 4,094802 , 20,44
-31,74607 , -34,36161 , 4,087625 , 20,46
-31,74722 , -34,36161 , 4,083253 , 20,48
-31,74731 , -34,36161 , 4,081436 , 20,5
-31,74731 , -34,36161 , 4,081436 , 20,52
