Min X value: -35,92655
Min Y value: -36,21146
Min Z value: -1,907642
Max X value: 9,073447
Max Y value: -21,21146
Max Z value: 23,09236
Key: charpos in X , Y , Z , Time since start capture
-31,65864 , -29,66039 , 4,274608 , 102,12
-31,65855 , -29,67439 , 4,274736 , 102,14
-31,65754 , -29,70239 , 4,273971 , 102,16
-31,65561 , -29,74439 , 4,272328 , 102,18
-31,65279 , -29,80039 , 4,269826 , 102,2
-31,64909 , -29,87039 , 4,266482 , 102,22
-31,64453 , -29,95439 , 4,262312 , 102,24
-31,63913 , -30,05239 , 4,257334 , 102,26
-31,6329 , -30,16439 , 4,251564 , 102,28
-31,62586 , -30,29039 , 4,245016 , 102,3
-31,61803 , -30,43039 , 4,237708 , 102,32
-31,60943 , -30,58439 , 4,229653 , 102,34
-31,60007 , -30,75239 , 4,220867 , 102,36
-31,58995 , -30,93439 , 4,211365 , 102,38
-31,57911 , -31,13039 , 4,201161 , 102,4
-31,56755 , -31,34039 , 4,190269 , 102,42
-31,55529 , -31,56438 , 4,178702 , 102,44
-31,54234 , -31,80239 , 4,166474 , 102,46
-31,52872 , -32,05439 , 4,153599 , 102,48
-31,51408 , -32,32038 , 4,139889 , 102,5
-31,49844 , -32,60038 , 4,12536 , 102,52
-31,48178 , -32,89438 , 4,110005 , 102,54
-31,46393 , -33,20238 , 4,09373 , 102,56
-31,44451 , -33,52438 , 4,076385 , 102,58
-31,42355 , -33,86038 , 4,057989 , 102,6
-31,40069 , -34,21038 , 4,038391 , 102,62
-31,37598 , -34,57438 , 4,017614 , 102,64
-31,34944 , -34,40416 , 3,995681 , 102,66
-31,32111 , -34,37012 , 3,972615 , 102,68
-31,31779 , -34,36331 , 3,970387 , 102,7
-31,31114 , -34,36195 , 3,965931 , 102,72
-31,30109 , -34,36168 , 3,959375 , 102,74
-31,28769 , -34,36162 , 3,950633 , 102,76
-31,27085 , -34,36161 , 3,939852 , 102,78
-31,25063 , -34,36161 , 3,926914 , 102,8
-31,22693 , -34,36161 , 3,912003 , 102,82
-31,19985 , -34,36161 , 3,894962 , 102,84
-31,16933 , -34,36161 , 3,875875 , 102,86
-31,13541 , -34,36161 , 3,854666 , 102,88
-31,09774 , -34,36161 , 3,831936 , 102,9
-31,05664 , -34,36161 , 3,807138 , 102,92
-31,01173 , -34,36161 , 3,78092 , 102,94
-30,96337 , -34,36161 , 3,752685 , 102,96
-30,91138 , -34,36161 , 3,722744 , 102,98
-30,85591 , -34,36161 , 3,690806 , 103
-30,79671 , -34,36161 , 3,657364 , 103,02
-30,73401 , -34,36161 , 3,621955 , 103,04
-30,66683 , -34,36161 , 3,586434 , 103,06
-30,5961 , -34,36161 , 3,549044 , 103,08
-30,5245 , -34,36161 , 3,513357 , 103,1
-30,4529 , -34,36161 , 3,47767 , 103,12
-30,38086 , -34,36161 , 3,442878 , 103,14
-30,30882 , -34,36161 , 3,408087 , 103,16
-30,23752 , -34,36161 , 3,371811 , 103,18
-30,16622 , -34,36161 , 3,335535 , 103,2
-30,09869 , -34,36161 , 3,299778 , 103,22
-30,03117 , -34,36161 , 3,264022 , 103,24
-29,96858 , -34,36161 , 3,22982 , 103,26
-29,90599 , -34,36161 , 3,195619 , 103,28
-29,84745 , -34,36161 , 3,162894 , 103,3
-29,78891 , -34,36161 , 3,130169 , 103,32
-29,7335 , -34,36161 , 3,098495 , 103,34
-29,67808 , -34,36161 , 3,066821 , 103,36
-29,62626 , -34,36161 , 3,036601 , 103,38
-29,57445 , -34,36161 , 3,006381 , 103,4
-29,52797 , -34,36161 , 2,978211 , 103,42
-29,48149 , -34,36161 , 2,950042 , 103,44
-29,44031 , -34,36161 , 2,923975 , 103,46
-29,39913 , -34,36161 , 2,897908 , 103,48
-29,36182 , -34,36161 , 2,873143 , 103,5
-29,32451 , -34,36161 , 2,848377 , 103,52
-29,29479 , -34,36161 , 2,826362 , 103,54
-29,26507 , -34,36161 , 2,804347 , 103,56
-29,24255 , -34,36161 , 2,785014 , 103,58
-29,22004 , -34,36161 , 2,765682 , 103,6
-29,20333 , -34,36161 , 2,749276 , 103,62
-29,18662 , -34,36161 , 2,73287 , 103,64
-29,17684 , -34,36161 , 2,721128 , 103,66
-29,16707 , -34,36161 , 2,709386 , 103,68
-29,16167 , -34,36161 , 2,701326 , 103,7
-29,15627 , -34,36161 , 2,693265 , 103,72
-29,15455 , -34,36161 , 2,689785 , 103,74
-29,15282 , -34,36161 , 2,686305 , 103,76
-29,15282 , -34,36161 , 2,686305 , 103,78
-29,15282 , -34,36161 , 2,686305 , 103,8
-29,15282 , -34,36161 , 2,686305 , 103,82
-29,15282 , -34,36161 , 2,686305 , 103,84
-29,15282 , -34,36161 , 2,686305 , 103,86
-29,15282 , -34,36161 , 2,686305 , 103,88
-29,15282 , -34,36161 , 2,686305 , 103,9
-29,15282 , -34,36161 , 2,686305 , 103,92
-29,15282 , -34,36161 , 2,686305 , 103,94
-29,15282 , -34,36161 , 2,686305 , 103,96
-29,15282 , -34,36161 , 2,686305 , 103,98
-29,15282 , -34,36161 , 2,686305 , 104
-29,15282 , -34,36161 , 2,686305 , 104,02
-29,15282 , -34,36161 , 2,686305 , 104,04
-29,15282 , -34,36161 , 2,686305 , 104,06
-29,15282 , -34,36161 , 2,686305 , 104,08
-29,15133 , -34,36161 , 2,685919 , 104,1
-29,14985 , -34,36161 , 2,685534 , 104,12
-29,13832 , -34,36161 , 2,684074 , 104,14
-29,12679 , -34,36161 , 2,682615 , 104,16
-29,11527 , -34,36161 , 2,681156 , 104,18
-29,09415 , -34,36161 , 2,67962 , 104,2
-29,06104 , -34,36161 , 2,678665 , 104,22
-29,02794 , -34,36161 , 2,67771 , 104,24
-28,99483 , -34,36161 , 2,676754 , 104,26
-28,95432 , -34,36161 , 2,676236 , 104,28
-28,90548 , -34,36161 , 2,676513 , 104,3
-28,85664 , -34,36161 , 2,676791 , 104,32
-28,80084 , -34,36161 , 2,67824 , 104,34
-28,74504 , -34,36161 , 2,679689 , 104,36
-28,68924 , -34,36161 , 2,681139 , 104,38
-28,6302 , -34,36161 , 2,683203 , 104,4
-28,5679 , -34,36161 , 2,6856 , 104,42
-28,50561 , -34,36161 , 2,687997 , 104,44
-28,44054 , -34,36161 , 2,690424 , 104,46
-28,37547 , -34,36161 , 2,692851 , 104,48
-28,30669 , -34,36161 , 2,695623 , 104,5
-28,23791 , -34,36161 , 2,698395 , 104,52
-28,16728 , -34,36161 , 2,701187 , 104,54
-28,09665 , -34,36161 , 2,703979 , 104,56
-28,02602 , -34,36161 , 2,70677 , 104,58
